Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703765739,100,,Aggregated,58.600000,0.000000,94,100,110,130,240,420,620,900,1800,3400,3400,9060,0,94,140.98620842936984,69.18331300039426,3401.3236539994978,119.0
1703765740,100,,Aggregated,58.100000,0.000000,94,100,110,130,240,420,620,890,1800,3400,3400,9119,0,94,140.88014615912888,69.18331300039426,3401.3236539994978,119.0
1703765741,100,,Aggregated,59.600000,0.000000,94,100,120,130,230,410,620,890,1800,3400,3400,9183,0,94,140.7138037520528,69.18331300039426,3401.3236539994978,119.0
1703765742,100,,Aggregated,60.000000,0.000000,94,100,120,130,230,410,620,890,1800,3400,3400,9244,0,94,140.52352747675175,69.18331300039426,3401.3236539994978,119.0
1703765743,100,,Aggregated,59.400000,0.000000,94,100,120,130,230,410,610,890,1800,3400,3400,9312,0,94,140.29117161115687,69.18331300039426,3401.3236539994978,119.0
1703765744,100,,Aggregated,60.300000,0.000000,94,100,120,130,230,410,610,890,1800,3400,3400,9371,0,94,140.1253031670148,69.18331300039426,3401.3236539994978,119.0
1703765745,100,,Aggregated,60.800000,0.000000,94,100,120,130,230,410,610,880,1800,3400,3400,9438,0,94,139.9515083471169,69.18331300039426,3401.3236539994978,119.0
1703765746,100,,Aggregated,62.000000,0.000000,94,100,120,130,230,410,610,880,1800,3400,3400,9492,0,94,139.76449223568184,69.18331300039426,3401.3236539994978,119.0
1703765747,100,,Aggregated,61.600000,0.000000,94,100,120,130,220,410,610,880,1800,3400,3400,9554,0,94,139.62250391564686,69.18331300039426,3401.3236539994978,119.0
1703765748,100,,Aggregated,61.500000,0.000000,94,100,120,130,220,410,610,880,1800,3400,3400,9623,0,94,139.6661396198786,69.18331300039426,3401.3236539994978,119.0
1703765749,100,,Aggregated,62.800000,0.000000,94,100,120,130,220,400,600,880,1800,3400,3400,9682,0,94,139.52671732132694,69.18331300039426,3401.3236539994978,119.0
1703765750,100,,Aggregated,62.200000,0.000000,94,100,120,130,220,400,600,880,1800,3400,3400,9752,0,94,139.38774673103882,69.18331300039426,3401.3236539994978,119.0
1703765751,100,,Aggregated,62.400000,0.000000,94,100,120,130,220,400,600,870,1800,3400,3400,9807,0,94,139.24398880953228,68.00453599862522,3401.3236539994978,119.0
1703765752,100,,Aggregated,62.700000,0.000000,94,110,120,130,220,400,600,870,1800,3400,3400,9874,0,94,139.1313501456436,68.00453599862522,3401.3236539994978,119.0
1703765753,100,,Aggregated,62.900000,0.000000,94,110,120,130,220,400,600,870,1800,3400,3400,9939,0,94,138.9952614000483,68.00453599862522,3401.3236539994978,119.0
1703765754,100,,Aggregated,63.200000,0.000000,95,110,120,130,210,390,600,870,1800,3400,3400,9999,0,95,138.84590941804996,68.00453599862522,3401.3236539994978,119.0
1703765755,100,,Aggregated,62.800000,0.000000,95,110,120,130,210,390,590,870,1800,2400,3400,10061,0,95,138.70803414025178,68.00453599862522,3401.3236539994978,119.0
1703765756,100,,Aggregated,62.200000,0.000000,95,110,120,130,210,390,590,850,1800,2400,3400,10126,0,95,138.7439218228398,68.00453599862522,3401.3236539994978,119.0
1703765757,100,,Aggregated,62.200000,0.000000,95,110,120,130,210,390,590,850,1800,2400,3400,10181,0,95,138.6018152136403,68.00453599862522,3401.3236539994978,119.0
